"2018-01-04","37300","37300","36500","36950","233","36950"
"2018-01-05","37650","39100","37400","38100","209","38100"
"2018-01-09","39200","39200","37500","38200","735","38200"
"2018-01-10","38200","38400","37050","37400","170","37400"
"2018-01-11","36700","37400","36700","37050","190","37050"
"2018-01-12","36850","37200","36800","37200","36","37200"
"2018-01-15","38000","38450","37550","37700","148","37700"
"2018-01-16","37950","38200","37500","38200","252","38200"
"2018-01-17","37650","37750","36800","37300","131","37300"
"2018-01-18","37500","37600","37450","37450","186","37450"
"2018-01-19","37300","37500","37200","37200","106","37200"
"2018-01-22","37450","37450","37200","37200","143","37200"
"2018-01-23","37200","37200","36650","36950","279","36950"
"2018-01-24","36950","36950","36750","36750","27","36750"
"2018-01-25","37150","37200","36950","37150","54","37150"
"2018-01-26","36700","36800","36600","36700","83","36700"
"2018-01-29","36000","36400","35700","36300","180","36300"
"2018-01-30","35850","36200","35800","36000","61","36000"
"2018-01-31","35100","35800","35050","35250","134","35250"
"2018-02-01","34900","35600","34300","34550","137","34550"
"2018-02-02","34950","34950","34400","34400","181","34400"
"2018-02-05","35100","35100","34800","35000","148","35000"
"2018-02-06","34300","34550","33050","33800","214","33800"
"2018-02-07","34450","34450","33550","33950","106","33950"
"2018-02-08","33750","33750","31300","33150","354","33150"
"2018-02-09","31500","32350","31500","32350","152","32350"
"2018-02-13","32750","32750","32200","32750","53","32750"
"2018-02-14","32750","32750","32500","32650","109","32650"
"2018-02-15","33350","33350","32900","33200","41","33200"
"2018-02-16","33350","33400","32850","32850","127","32850"
"2018-02-19","33950","34200","33550","34200","36","34200"
"2018-02-20","34000","34150","33200","33200","34","33200"
"2018-02-21","33950","33950","33950","33950","141","33950"
"2018-02-22","33900","33900","33150","33850","83","33850"
"2018-02-23","33850","34200","33550","33950","161","33950"
"2018-02-26","34000","34300","33950","33950","20","33950"
"2018-02-27","34250","34300","34200","34250","36","34250"
"2018-02-28","34150","34150","33950","33950","13","33950"
"2018-03-01","33850","34050","33550","33550","15","33550"
"2018-03-02","32850","32850","31750","32200","255","32200"
"2018-03-05","31900","32250","31700","31700","57","31700"
"2018-03-06","31700","31950","31700","31800","87","31800"
"2018-03-07","31350","31750","31350","31400","69","31400"
"2018-03-08","31400","31400","31400","31400","8","31400"
"2018-03-09","31350","32000","31350","31500","68","31500"
"2018-03-12","32750","32800","32100","32100","31","32100"
"2018-03-13","32300","32300","31800","32000","24","32000"
"2018-03-14","32000","32000","32000","32000","2","32000"
"2018-03-16","31900","31900","31900","31900","5","31900"
"2018-03-19","31900","31900","31900","31900","141","31900"
"2018-03-20","31850","31900","31700","31700","6","31700"
"2018-03-22","31950","31950","31950","31950","11","31950"
"2018-03-23","31500","31700","31500","31650","22","31650"
"2018-03-26","31700","31700","31050","31050","54","31050"
"2018-03-27","31050","31100","31050","31100","18","31100"
"2018-03-28","31100","31500","31100","31450","14","31450"
"2018-03-29","31300","31600","31300","31600","5","31600"
"2018-03-30","31000","31100","30950","31000","86","31000"
"2018-04-02","31100","31200","31100","31200","5","31200"
"2018-04-03","30650","30650","30350","30450","46","30450"
"2018-04-04","31150","31150","30250","30250","48","30250"
"2018-04-05","30100","30300","30050","30300","31","30300"
"2018-04-06","30000","30000","29880","29880","66","29880"
"2018-04-09","29890","29900","29880","29880","15","29880"
"2018-04-10","29920","30350","29920","30200","77","30200"
"2018-04-11","30550","30850","30550","30650","60","30650"
"2018-04-12","30800","31300","30800","31300","27","31300"
"2018-04-13","31650","31650","31250","31250","31","31250"
"2018-04-16","32000","32900","31950","32000","189","32000"
"2018-04-17","33400","33900","32850","33150","103","33150"
"2018-04-18","33450","33600","33050","33500","203","33500"
"2018-04-19","33850","34200","33850","34100","119","34100"
"2018-04-20","34000","34150","33400","34150","72","34150"
"2018-04-23","34150","34150","34000","34000","66","34000"
"2018-04-24","32250","32400","32250","32300","101","32300"
"2018-04-25","32500","32500","32300","32300","15","32300"
"2018-04-26","32300","32750","32300","32600","6","32600"
"2018-04-27","33250","33250","32700","32950","131","32950"
"2018-05-01","31700","32150","31700","32000","90","32000"
"2018-05-02","31900","31900","31500","31500","12","31500"
"2018-05-07","32000","32150","32000","32150","31","32150"
"2018-05-08","32550","32550","32100","32100","8","32100"
"2018-05-09","32400","32400","32350","32350","7","32350"
"2018-05-10","32750","32750","32250","32250","131","32250"
"2018-05-11","32800","32900","32800","32900","30","32900"
"2018-05-14","32900","32900","32700","32700","9","32700"
"2018-05-15","32000","32950","32000","32750","331","32750"
"2018-05-16","32100","32800","32100","32550","440","32550"
"2018-05-17","32800","32900","32800","32900","15","32900"
"2018-05-18","33000","33000","32900","32900","35","32900"
"2018-05-21","32400","32400","32400","32400","5","32400"
"2018-05-22","33050","33050","33000","33000","13","33000"
"2018-05-23","33000","33050","32850","32850","184","32850"
"2018-05-24","32650","32650","32600","32600","4","32600"
"2018-05-25","32050","32450","32050","32450","32","32450"
"2018-05-28","32300","32350","32300","32350","4","32350"
"2018-05-29","32400","32450","32350","32350","64","32350"
"2018-05-30","32250","32350","32250","32350","15","32350"
"2018-05-31","32350","32350","32350","32350","39","32350"
"2018-06-01","32350","32400","32300","32300","45","32300"
"2018-06-04","32900","33300","32900","33200","41","33200"
"2018-06-05","33200","33200","33100","33100","32","33100"
"2018-06-06","32550","33100","32550","33100","12","33100"
"2018-06-07","33600","33850","33600","33800","227","33800"
"2018-06-08","33300","33600","33150","33600","22","33600"
"2018-06-11","33450","33500","33450","33450","3","33450"
"2018-06-12","33800","33800","33800","33800","131","33800"
"2018-06-13","33800","33900","33550","33900","263","33900"
"2018-06-14","33850","33850","33850","33850","14","33850"
"2018-06-15","33850","33900","33500","33500","33","33500"
"2018-06-18","33450","33450","33150","33150","98","33150"
"2018-06-19","33250","33250","32900","32900","28","32900"
"2018-06-20","32400","32550","32400","32450","11","32450"
"2018-06-21","32500","32500","32350","32350","7","32350"
"2018-06-22","32500","32500","31550","31550","25","31550"
"2018-06-25","31650","31850","31650","31650","17","31650"
"2018-06-26","31750","31750","31250","31550","40","31550"
"2018-06-27","31800","32400","31800","32400","35","32400"
"2018-06-28","31950","32100","31950","31950","22","31950"
"2018-06-29","31450","31750","31450","31600","10","31600"
"2018-07-02","31800","32000","31800","32000","65","32000"
"2018-07-03","32000","32000","31500","31800","90","31800"
"2018-07-04","31550","31550","31550","31550","7","31550"
"2018-07-05","31600","31850","31600","31700","21","31700"
"2018-07-09","31850","31900","31850","31900","3","31900"
"2018-07-10","32150","32150","32150","32150","1","32150"
"2018-07-11","31700","31700","31700","31700","3","31700"
"2018-07-12","31950","31950","31750","31750","63","31750"
"2018-07-13","32250","32550","32050","32050","112","32050"
"2018-07-17","31750","31750","31450","31600","105","31600"
"2018-07-18","32000","32000","31450","31450","45","31450"
"2018-07-19","31500","31500","31100","31100","76","31100"
"2018-07-20","30600","31150","30000","30450","223","30450"
"2018-07-23","30100","30100","29940","29940","19","29940"
"2018-07-24","30900","30900","30600","30600","136","30600"
"2018-07-25","30500","30700","30500","30700","126","30700"
"2018-07-26","31250","31250","31200","31200","88","31200"
"2018-07-27","31100","31450","31100","31100","26","31100"
"2018-07-30","31200","31200","31000","31000","19","31000"
"2018-07-31","31050","31100","31050","31100","16","31100"
"2018-08-01","31300","31450","31300","31450","130","31450"
"2018-08-02","31200","31400","31200","31400","9","31400"
"2018-08-03","31000","31050","31000","31050","6","31050"
"2018-08-06","30950","31000","30950","31000","8","31000"
"2018-08-07","30750","30750","30500","30500","36","30500"
"2018-08-08","30700","30700","30700","30700","5","30700"
"2018-08-09","30250","30600","30250","30600","31","30600"
"2018-08-10","30600","30600","30300","30350","23","30350"
"2018-08-13","30350","30350","30250","30250","9","30250"
"2018-08-14","30850","30850","30000","30000","34","30000"
"2018-08-15","30250","30250","30250","30250","1","30250"
"2018-08-16","28850","28980","28010","28950","268","28950"
"2018-08-17","29010","29970","29010","29970","34","29970"
"2018-08-20","29250","30050","29250","30050","126","30050"
"2018-08-21","30050","30350","30050","30300","12","30300"
"2018-08-22","30200","30300","30200","30300","16","30300"
"2018-08-23","30800","30800","30800","30800","55","30800"
"2018-08-24","30800","30850","30450","30700","15","30700"
"2018-08-27","31300","31300","31200","31250","43","31250"
"2018-08-28","31550","31800","31450","31500","56","31500"
"2018-08-29","31350","31450","31350","31450","3","31450"
"2018-08-30","32150","32200","31850","31850","92","31850"
"2018-08-31","32200","32450","32200","32400","169","32400"
"2018-09-03","32400","32750","32400","32500","79","32500"
"2018-09-04","32650","32850","32650","32850","61","32850"
"2018-09-05","32850","32950","32650","32950","40","32950"
"2018-09-06","32550","32550","32550","32550","8","32550"
"2018-09-07","32500","32500","32250","32250","34","32250"
"2018-09-10","32250","32400","32250","32400","31","32400"
"2018-09-11","32700","32700","32700","32700","13","32700"
"2018-09-12","32600","32800","32600","32800","29","32800"
"2018-09-14","32800","32850","32550","32850","49","32850"
"2018-09-18","32800","33150","32800","33000","78","33000"
"2018-09-19","33400","34050","33400","33850","129","33850"
"2018-09-20","34550","34900","34000","34200","181","34200"
"2018-09-21","35000","35200","34600","35000","228","35000"
"2018-09-25","34400","35000","34100","34100","33","34100"
"2018-09-26","34500","35000","34250","35000","59","35000"
"2018-09-27","34450","36400","34450","36400","570","36400"
"2018-09-28","36400","37000","36000","37000","371","37000"
"2018-10-01","36850","36850","36400","36450","58","36450"
"2018-10-02","35750","36300","35350","36250","51","36250"
"2018-10-03","35550","36150","35550","36000","11","36000"
"2018-10-04","35650","36450","35650","36300","28","36300"
"2018-10-05","35750","36150","35650","36150","25","36150"
"2018-10-09","36500","36600","36350","36350","107","36350"
"2018-10-10","36200","36500","36100","36100","5","36100"
"2018-10-11","35400","35800","34400","35500","52","35500"
"2018-10-12","35200","36450","35200","36000","37","36000"
"2018-10-15","35500","35500","34550","34600","34","34600"
"2018-10-16","34600","36500","34600","36300","391","36300"
"2018-10-17","36300","36300","36200","36250","15","36250"
"2018-10-18","36250","36300","36100","36300","9","36300"
"2018-10-19","36150","36150","36150","36150","3","36150"
"2018-10-22","36650","36650","34850","35500","37","35500"
"2018-10-23","37000","38000","37000","37600","244","37600"
"2018-10-24","37950","38550","36900","38500","270","38500"
"2018-10-25","37800","37800","37400","37800","87","37800"
"2018-10-26","37000","37350","37000","37200","154","37200"
"2018-10-29","37700","37700","37000","37050","29","37050"
"2018-10-30","36900","37100","36900","37100","196","37100"
"2018-10-31","36400","36700","36400","36700","79","36700"
"2018-11-01","36800","36800","36300","36300","80","36300"
