"2018-01-04","29680","30100","29680","30100","70","30100"
"2018-01-05","30350","30650","30350","30600","54","30600"
"2018-01-09","30650","31600","30650","31600","231","31600"
"2018-01-10","31600","31850","31450","31800","76","31800"
"2018-01-11","31750","32000","31750","31900","213","31900"
"2018-01-12","31900","31900","31650","31650","19","31650"
"2018-01-15","31650","32150","31650","32150","63","32150"
"2018-01-16","32050","32100","31950","32100","49","32100"
"2018-01-17","32200","32200","32000","32000","16","32000"
"2018-01-18","32150","32150","31450","31500","466","31500"
"2018-01-19","31500","31800","31500","31800","15","31800"
"2018-01-22","32100","32100","31850","31850","36","31850"
"2018-01-23","32100","32750","32100","32750","181","32750"
"2018-01-24","32750","33300","32750","33300","198","33300"
"2018-01-25","32950","33300","32950","33300","19","33300"
"2018-01-26","33250","33250","33050","33100","6","33100"
"2018-01-29","32650","32900","32650","32900","11","32900"
"2018-01-30","32450","32450","32100","32100","29","32100"
"2018-01-31","32050","32100","31900","32100","44","32100"
"2018-02-01","32100","32100","31950","31950","7","31950"
"2018-02-02","31950","31950","31600","31750","24","31750"
"2018-02-05","31050","31100","30850","31100","26","31100"
"2018-02-06","29530","29700","29050","29050","75","29050"
"2018-02-07","30400","30650","29640","29640","93","29640"
"2018-02-08","29980","29980","29550","29550","55","29550"
"2018-02-09","29140","29140","28770","28860","83","28860"
"2018-02-13","29740","29740","28950","28950","25","28950"
"2018-02-14","29120","29120","28480","28750","43","28750"
"2018-02-15","28600","29100","28600","29050","33","29050"
"2018-02-16","29200","29200","28950","28950","2","28950"
"2018-02-19","29410","29710","29410","29680","5","29680"
"2018-02-20","29850","29870","29640","29640","6","29640"
"2018-02-21","29640","29640","29560","29560","3","29560"
"2018-02-22","29480","29480","29200","29210","15","29210"
"2018-02-23","29510","29510","29510","29510","1","29510"
"2018-02-26","29590","30050","29590","30050","20","30050"
"2018-02-27","30000","30000","30000","30000","1","30000"
"2018-02-28","29380","29380","29380","29380","1","29380"
"2018-03-01","29560","29560","29140","29140","6","29140"
"2018-03-02","29140","29140","28560","28560","43","28560"
"2018-03-05","28760","28760","28140","28140","11","28140"
"2018-03-06","28540","28540","28420","28420","3","28420"
"2018-03-07","28340","28380","28340","28380","5","28380"
"2018-03-08","28260","28430","28260","28430","7","28430"
"2018-03-09","28430","29040","28430","28630","19","28630"
"2018-03-12","28650","28810","28650","28810","5","28810"
"2018-03-13","28670","28670","28670","28670","3","28670"
"2018-03-14","28770","28930","28770","28930","7","28930"
"2018-03-15","28860","29190","28740","29190","34","29190"
"2018-03-16","29070","29170","29070","29170","2","29170"
"2018-03-19","29000","29000","28700","28700","14","28700"
"2018-03-20","28840","28840","28480","28480","3","28480"
"2018-03-22","28510","28510","28510","28510","1","28510"
"2018-03-23","28190","28190","27950","27950","26","27950"
"2018-03-26","27630","27750","27560","27750","32","27750"
"2018-03-27","28250","28830","28250","28750","7","28750"
"2018-03-28","28520","28730","28280","28490","19","28490"
"2018-03-29","28800","28800","28800","28800","2","28800"
"2018-03-30","29320","29350","29220","29220","27","29220"
"2018-04-02","29350","29350","29340","29340","8","29340"
"2018-04-03","29060","29060","28660","28660","10","28660"
"2018-04-05","29410","29860","29380","29860","6","29860"
"2018-04-06","29710","29710","29560","29560","2","29560"
"2018-04-09","29590","29600","29590","29600","17","29600"
"2018-04-10","29990","30000","29990","30000","13","30000"
"2018-04-11","30000","30000","29840","29840","26","29840"
"2018-04-12","29840","29840","29730","29730","3","29730"
"2018-04-13","29700","29970","29700","29970","10","29970"
"2018-04-16","29970","30050","29970","30050","3","30050"
"2018-04-18","30000","30250","30000","30250","17","30250"
"2018-04-19","30450","30450","30250","30250","4","30250"
"2018-04-20","30350","30350","30250","30250","25","30250"
"2018-04-23","30250","30350","30250","30300","5","30300"
"2018-04-24","30650","30950","30650","30950","27","30950"
"2018-04-25","30600","30900","30600","30900","5","30900"
"2018-04-26","30900","30900","30900","30900","101","30900"
"2018-04-27","31150","31600","31150","31600","60","31600"
"2018-05-01","31600","31900","31600","31850","27","31850"
"2018-05-02","31950","31950","31400","31400","40","31400"
"2018-05-08","32000","32000","32000","32000","10","32000"
"2018-05-09","31550","31550","31550","31550","10","31550"
"2018-05-10","31500","31500","31500","31500","5","31500"
"2018-05-11","31950","31950","31750","31750","9","31750"
"2018-05-14","31800","32950","31800","32950","58","32950"
"2018-05-15","32300","32300","32200","32200","5","32200"
"2018-05-16","32050","32050","31950","31950","6","31950"
"2018-05-17","31800","31850","31800","31850","4","31850"
"2018-05-18","32200","32200","31950","31950","24","31950"
"2018-05-21","31950","31950","31800","31800","6","31800"
"2018-05-22","31650","31650","31650","31650","10","31650"
"2018-05-23","31450","31450","31350","31350","13","31350"
"2018-05-24","31250","31250","30950","30950","43","30950"
"2018-05-25","30850","30850","30500","30500","31","30500"
"2018-05-28","31100","31100","30900","31000","9","31000"
"2018-05-30","30500","30600","30500","30500","13","30500"
"2018-05-31","30500","30500","30500","30500","1","30500"
"2018-06-01","30800","30800","30600","30600","2","30600"
"2018-06-04","30450","30450","30450","30450","3","30450"
"2018-06-05","30550","30550","30400","30400","4","30400"
"2018-06-06","30550","30700","30550","30700","9","30700"
"2018-06-07","30650","30800","30650","30800","22","30800"
"2018-06-08","30750","30750","30750","30750","10","30750"
"2018-06-11","30800","30800","30800","30800","1","30800"
"2018-06-12","30900","31000","30900","30900","19","30900"
"2018-06-13","31300","31350","31250","31250","59","31250"
"2018-06-15","30950","31200","30950","31200","2","31200"
"2018-06-18","30950","30950","30950","30950","8","30950"
"2018-06-19","31250","31250","30650","30650","3","30650"
"2018-06-20","30450","30650","30400","30650","59","30650"
"2018-06-22","30700","30700","30700","30700","1","30700"
"2018-06-25","30450","30450","30450","30450","2","30450"
"2018-06-26","30300","30400","30300","30400","2","30400"
"2018-06-28","30250","30250","30100","30100","3","30100"
"2018-06-29","30250","30250","30150","30150","22","30150"
"2018-07-02","30150","30150","29810","29810","11","29810"
"2018-07-03","29850","29850","29530","29550","36","29550"
"2018-07-04","29540","29690","29540","29690","7","29690"
"2018-07-09","29950","30050","29950","30050","5","30050"
"2018-07-10","30150","30150","30100","30100","12","30100"
"2018-07-11","29580","29580","29160","29350","8","29350"
"2018-07-12","29380","29450","29350","29450","7","29450"
"2018-07-13","29460","29590","29460","29590","7","29590"
"2018-07-17","29710","30050","29710","30050","12","30050"
"2018-07-18","30300","30300","30100","30100","8","30100"
"2018-07-19","30100","30100","30000","30000","18","30000"
"2018-07-20","29800","29800","29800","29800","1","29800"
