"2018-01-04","5340","5410","5300","5410","480400","5410"
"2018-01-05","5430","5450","5340","5360","317300","5360"
"2018-01-09","5400","5410","5270","5330","423500","5330"
"2018-01-10","5350","5420","5330","5350","355900","5350"
"2018-01-11","5340","5360","5240","5270","318300","5270"
"2018-01-12","5270","5340","5250","5330","371600","5330"
"2018-01-15","5450","5470","5400","5410","384900","5410"
"2018-01-16","5400","5540","5390","5530","264600","5530"
"2018-01-17","5470","5570","5450","5550","301100","5550"
"2018-01-18","5590","5590","5390","5410","416700","5410"
"2018-01-19","5440","5460","5350","5390","275200","5390"
"2018-01-22","5390","5410","5340","5370","375200","5370"
"2018-01-23","5380","5410","5350","5400","300000","5400"
"2018-01-24","5460","5510","5350","5370","356900","5370"
"2018-01-25","5330","5380","5300","5340","301100","5340"
"2018-01-26","5360","5420","5230","5370","426900","5370"
"2018-01-29","5330","5400","5310","5330","352600","5330"
"2018-01-30","5390","5430","5300","5350","508600","5350"
"2018-01-31","5190","5190","4855","5020","1276800","5020"
"2018-02-01","5000","5160","5000","5140","806300","5140"
"2018-02-02","5130","5170","5090","5120","677800","5120"
"2018-02-05","5000","5030","4955","4960","642100","4960"
"2018-02-06","4760","4775","4585","4685","788000","4685"
"2018-02-07","4800","4820","4660","4665","736900","4665"
"2018-02-08","4670","4725","4630","4690","850500","4690"
"2018-02-09","4550","4625","4535","4625","518600","4625"
"2018-02-13","4695","4695","4550","4570","662300","4570"
"2018-02-14","4555","4570","4505","4515","504800","4515"
"2018-02-15","4575","4585","4500","4565","701100","4565"
"2018-02-16","4610","4680","4580","4655","662300","4655"
"2018-02-19","4725","4725","4675","4695","343100","4695"
"2018-02-20","4665","4700","4620","4675","392100","4675"
"2018-02-21","4650","4660","4610","4650","599000","4650"
"2018-02-22","4635","4665","4580","4605","689400","4605"
"2018-02-23","4600","4655","4560","4630","487100","4630"
"2018-02-26","4655","4695","4635","4670","491500","4670"
"2018-02-27","4765","4835","4720","4795","1454800","4795"
"2018-02-28","4800","4875","4800","4820","1045700","4820"
"2018-03-01","4770","4800","4735","4755","666800","4755"
"2018-03-02","4650","4690","4635","4645","633900","4645"
"2018-03-05","4635","4765","4630","4750","752000","4750"
"2018-03-06","4845","4920","4825","4905","642100","4905"
"2018-03-07","4920","4960","4885","4895","604400","4895"
"2018-03-08","4930","4935","4850","4860","584800","4860"
"2018-03-09","4900","4970","4850","4855","768500","4855"
"2018-03-12","4980","5020","4915","4925","556200","4925"
"2018-03-13","4920","5070","4920","5060","627900","5060"
"2018-03-14","5030","5080","5010","5060","313300","5060"
"2018-03-15","5090","5220","5070","5190","720900","5190"
"2018-03-16","5170","5180","5090","5110","645300","5110"
"2018-03-19","5060","5060","4970","4990","393100","4990"
"2018-03-20","4935","4940","4885","4915","454000","4915"
"2018-03-22","4860","4955","4855","4940","340000","4940"
"2018-03-23","4800","4865","4690","4700","693800","4700"
"2018-03-26","4650","4780","4640","4745","913300","4745"
"2018-03-27","4790","4865","4770","4865","736200","4865"
"2018-03-28","4780","4810","4740","4805","630000","4805"
"2018-03-29","4875","4985","4875","4955","785900","4955"
"2018-03-30","5020","5060","4945","5040","602800","5040"
"2018-04-02","5080","5080","4995","5000","484800","5000"
"2018-04-03","4990","5100","4980","5040","751800","5040"
"2018-04-04","5050","5180","5030","5130","822500","5130"
"2018-04-05","5200","5250","5170","5210","591500","5210"
"2018-04-06","5220","5270","5190","5200","597800","5200"
"2018-04-09","5200","5290","5170","5240","455800","5240"
"2018-04-10","5240","5350","5240","5240","559100","5240"
"2018-04-11","5200","5220","5020","5090","593800","5090"
"2018-04-12","5110","5210","5110","5180","533300","5180"
"2018-04-13","5210","5230","5150","5170","413400","5170"
"2018-04-16","5160","5180","5120","5140","319600","5140"
"2018-04-17","5160","5180","5120","5150","340400","5150"
"2018-04-18","5190","5230","5150","5210","256500","5210"
"2018-04-19","5240","5250","5120","5140","362300","5140"
"2018-04-20","5100","5150","5090","5110","458200","5110"
"2018-04-23","5140","5150","5070","5090","458100","5090"
"2018-04-24","5120","5170","5070","5160","325600","5160"
"2018-04-25","5160","5190","5110","5130","327600","5130"
"2018-04-26","5230","5240","5170","5230","558400","5230"
"2018-04-27","5450","5670","5440","5650","1508300","5650"
"2018-05-01","5750","5840","5700","5790","753500","5790"
"2018-05-02","5810","5820","5600","5650","439400","5650"
"2018-05-07","5680","5680","5510","5530","521200","5530"
"2018-05-08","5520","5540","5460","5480","562300","5480"
"2018-05-09","5500","5640","5490","5600","513200","5600"
"2018-05-10","5580","5620","5550","5600","297700","5600"
"2018-05-11","5610","5740","5610","5730","381300","5730"
"2018-05-14","5720","5770","5660","5760","346400","5760"
"2018-05-15","5700","5710","5640","5660","462500","5660"
"2018-05-16","5600","5610","5520","5530","629000","5530"
"2018-05-17","5580","5580","5500","5560","412900","5560"
"2018-05-18","5520","5540","5460","5480","550400","5480"
"2018-05-21","5500","5580","5480","5500","591500","5500"
"2018-05-22","5510","5550","5480","5510","550800","5510"
"2018-05-23","5430","5470","5380","5420","777900","5420"
"2018-05-24","5420","5480","5360","5380","644400","5380"
"2018-05-25","5380","5500","5350","5450","622900","5450"
"2018-05-28","5430","5530","5410","5440","431200","5440"
"2018-05-29","5450","5470","5400","5430","454400","5430"
"2018-05-30","5420","5430","5340","5410","659700","5410"
"2018-05-31","5480","5520","5410","5480","2433600","5480"
"2018-06-01","5480","5560","5450","5490","557400","5490"
"2018-06-04","5620","5640","5580","5620","448700","5620"
"2018-06-05","5660","5700","5600","5680","567900","5680"
"2018-06-06","5660","5660","5580","5620","531300","5620"
"2018-06-07","5660","5680","5600","5610","571100","5610"
"2018-06-08","5610","5730","5610","5690","502500","5690"
"2018-06-11","5720","5760","5680","5690","378200","5690"
"2018-06-12","5720","5760","5660","5720","335700","5720"
"2018-06-13","5750","5780","5680","5680","346800","5680"
"2018-06-14","5740","5760","5680","5680","444100","5680"
"2018-06-15","5700","5750","5680","5740","482900","5740"
"2018-06-18","5680","5770","5680","5750","322800","5750"
"2018-06-19","5710","5740","5620","5650","418100","5650"
"2018-06-20","5640","5680","5560","5650","620200","5650"
"2018-06-21","5590","5640","5570","5580","603600","5580"
"2018-06-22","5510","5570","5480","5530","650500","5530"
"2018-06-25","5550","5560","5460","5480","265100","5480"
"2018-06-26","5420","5440","5350","5400","391100","5400"
"2018-06-27","5420","5520","5410","5500","379100","5500"
"2018-06-28","5500","5500","5290","5330","497300","5330"
"2018-06-29","5390","5410","5300","5370","474100","5370"
"2018-07-02","5400","5450","5310","5320","482400","5320"
"2018-07-03","5340","5410","5340","5370","516300","5370"
"2018-07-04","5410","5510","5400","5490","498900","5490"
"2018-07-05","5490","5510","5420","5460","481400","5460"
"2018-07-06","5450","5530","5410","5470","405500","5470"
"2018-07-09","5490","5620","5490","5600","248500","5600"
"2018-07-10","5600","5610","5400","5400","549000","5400"
"2018-07-11","5390","5460","5380","5430","488000","5430"
"2018-07-12","5490","5580","5470","5530","388100","5530"
"2018-07-13","5560","5680","5540","5640","312500","5640"
"2018-07-17","5710","5830","5710","5790","376500","5790"
"2018-07-18","5830","5870","5730","5740","351200","5740"
"2018-07-19","5740","5750","5680","5680","226000","5680"
"2018-07-20","5680","5730","5650","5730","307700","5730"
"2018-07-23","5710","5800","5700","5720","339800","5720"
"2018-07-24","5740","5750","5690","5710","232000","5710"
"2018-07-25","5710","5710","5640","5690","239300","5690"
"2018-07-26","5780","5820","5740","5740","469700","5740"
"2018-07-27","5840","5840","5390","5570","1211700","5570"
"2018-07-30","5520","5520","5360","5390","586600","5390"
"2018-07-31","5400","5430","5320","5360","714300","5360"
"2018-08-01","5400","5450","5320","5430","521500","5430"
"2018-08-02","5400","5450","5290","5310","364100","5310"
"2018-08-03","5340","5340","5200","5230","468500","5230"
"2018-08-06","5270","5330","5250","5270","449400","5270"
"2018-08-07","5260","5300","5230","5300","333500","5300"
"2018-08-08","5280","5310","5230","5240","312200","5240"
"2018-08-09","5240","5260","5220","5240","182300","5240"
"2018-08-10","5240","5260","5200","5230","281200","5230"
"2018-08-13","5230","5280","5170","5190","389300","5190"
"2018-08-14","5220","5260","5180","5250","394800","5250"
"2018-08-15","5210","5210","5080","5120","570700","5120"
"2018-08-16","5090","5140","5060","5090","529700","5090"
"2018-08-17","5110","5150","5100","5120","351900","5120"
"2018-08-20","5120","5150","5090","5130","375600","5130"
"2018-08-21","5130","5190","5120","5170","417200","5170"
"2018-08-22","5130","5150","5070","5150","412400","5150"
"2018-08-23","5220","5240","5170","5200","408600","5200"
"2018-08-24","5250","5330","5250","5320","365600","5320"
"2018-08-27","5340","5400","5330","5390","332200","5390"
"2018-08-28","5400","5410","5330","5390","401800","5390"
"2018-08-29","5410","5450","5400","5420","350400","5420"
"2018-08-30","5450","5450","5370","5410","384900","5410"
"2018-08-31","5430","5550","5430","5530","467800","5530"
"2018-09-03","5510","5600","5480","5580","310700","5580"
"2018-09-04","5580","5580","5500","5550","298400","5550"
"2018-09-05","5530","5570","5500","5530","294400","5530"
"2018-09-06","5460","5510","5420","5470","371500","5470"
"2018-09-07","5430","5490","5390","5480","328800","5480"
"2018-09-10","5520","5540","5480","5500","369400","5500"
"2018-09-11","5470","5530","5450","5510","301300","5510"
"2018-09-12","5570","5590","5490","5550","323900","5550"
"2018-09-13","5580","5610","5470","5490","480600","5490"
"2018-09-14","5520","5540","5450","5500","463100","5500"
"2018-09-18","5500","5680","5480","5670","408500","5670"
"2018-09-19","5740","5790","5700","5780","390400","5780"
"2018-09-20","5800","5820","5740","5780","370200","5780"
"2018-09-21","5800","5830","5740","5750","530900","5750"
"2018-09-25","5760","5800","5710","5790","543700","5790"
"2018-09-26","5770","5910","5750","5900","441100","5900"
"2018-09-27","5900","5950","5780","5780","551000","5780"
"2018-09-28","5820","5870","5700","5740","573100","5740"
"2018-10-01","5690","5710","5600","5710","514200","5710"
"2018-10-02","5790","5850","5730","5760","485000","5760"
"2018-10-03","5750","5780","5610","5610","357400","5610"
"2018-10-04","5670","5700","5520","5530","423600","5530"
"2018-10-05","5500","5600","5500","5580","381800","5580"
"2018-10-09","5550","5610","5520","5560","526000","5560"
"2018-10-10","5570","5650","5540","5630","470200","5630"
"2018-10-11","5430","5440","5230","5340","699500","5340"
"2018-10-12","5340","5480","5320","5450","502800","5450"
"2018-10-15","5380","5410","5280","5280","466300","5280"
"2018-10-16","5230","5250","5160","5240","726200","5240"
"2018-10-17","5330","5420","5310","5370","476100","5370"
"2018-10-18","5390","5440","5330","5340","457400","5340"
"2018-10-19","5260","5360","5240","5340","493000","5340"
"2018-10-22","5270","5380","5230","5350","304300","5350"
"2018-10-23","5280","5280","5140","5180","561400","5180"
"2018-10-24","5250","5280","5150","5190","528100","5190"
"2018-10-25","5090","5120","4985","5030","631900","5030"
"2018-10-26","4820","4890","4700","4845","1106100","4845"
"2018-10-29","4885","4885","4670","4685","706200","4685"
"2018-10-30","4630","4875","4610","4835","795700","4835"
"2018-10-31","4865","5020","4840","5000","534500","5000"
"2018-11-01","5020","5190","4965","5140","789200","5140"
"2018-11-02","5170","5190","5060","5180","471000","5180"
"2018-11-05","5140","5140","5070","5110","429400","5110"
"2018-11-06","5100","5150","5070","5110","244600","5110"
"2018-11-07","5130","5180","5110","5140","388600","5140"
"2018-11-08","5220","5270","5180","5260","344400","5260"
"2018-11-09","5260","5300","5200","5240","368400","5240"
"2018-11-12","5180","5190","5140","5170","548800","5170"
"2018-11-13","5070","5130","5040","5100","502500","5100"
"2018-11-14","5100","5160","5070","5090","404000","5090"
"2018-11-15","5050","5140","5030","5110","365500","5110"
"2018-11-16","5100","5140","4995","5010","469800","5010"
"2018-11-19","4970","5120","4945","5120","393200","5120"
"2018-11-20","5060","5070","4890","4905","445700","4905"
