"2018-01-04","178","179","178","179","3400","179"
"2018-01-05","180","180","178","178","11400","178"
"2018-01-09","180","181","179","180","13500","180"
"2018-01-10","178","179","178","179","3500","179"
"2018-01-11","177","179","177","179","4000","179"
"2018-01-12","179","181","179","180","7600","180"
"2018-01-15","181","181","180","181","2500","181"
"2018-01-16","181","181","181","181","100","181"
"2018-01-17","178","178","175","177","38900","177"
"2018-01-18","178","179","178","179","3500","179"
"2018-01-19","177","178","177","178","200","178"
"2018-01-22","179","179","179","179","2100","179"
"2018-01-23","181","181","180","180","6200","180"
"2018-01-24","180","180","179","179","300","179"
"2018-01-25","180","180","179","179","400","179"
"2018-01-26","178","180","178","179","1700","179"
"2018-01-29","181","181","180","180","600","180"
"2018-01-30","179","179","179","179","100","179"
"2018-01-31","179","179","179","179","200","179"
"2018-02-01","181","181","180","180","4300","180"
"2018-02-02","181","181","179","179","800","179"
"2018-02-05","180","180","179","179","4000","179"
"2018-02-06","176","177","176","176","18200","176"
"2018-02-07","178","179","176","176","1000","176"
"2018-02-08","177","177","177","177","100","177"
"2018-02-09","177","177","177","177","2200","177"
"2018-02-14","179","179","178","178","200","178"
"2018-02-15","179","179","179","179","600","179"
"2018-02-16","178","178","178","178","500","178"
"2018-02-20","179","179","179","179","200","179"
"2018-02-21","177","177","177","177","4600","177"
"2018-02-22","178","178","178","178","600","178"
"2018-02-23","178","178","178","178","200","178"
"2018-02-26","178","179","177","177","800","177"
"2018-02-27","177","177","177","177","100","177"
"2018-02-28","176","176","176","176","800","176"
"2018-03-01","175","179","175","178","4500","178"
"2018-03-02","178","178","176","176","1100","176"
"2018-03-05","176","176","176","176","800","176"
"2018-03-09","176","176","176","176","2300","176"
"2018-03-12","176","177","175","177","3000","177"
"2018-03-13","175","177","175","177","200","177"
"2018-03-14","176","176","176","176","3900","176"
"2018-03-15","177","177","177","177","100","177"
"2018-03-16","175","175","175","175","1000","175"
"2018-03-20","176","176","176","176","300","176"
"2018-03-22","176","176","176","176","100","176"
"2018-03-23","176","176","174","174","4600","174"
"2018-03-26","175","176","174","176","500","176"
"2018-03-27","175","175","174","175","800","175"
"2018-03-28","173","175","173","175","2700","175"
"2018-03-29","175","175","175","175","100","175"
"2018-03-30","176","176","176","176","1000","176"
"2018-04-03","178","178","174","174","7300","174"
"2018-04-04","174","174","174","174","200","174"
"2018-04-05","177","177","177","177","1200","177"
"2018-04-06","177","177","176","176","1200","176"
"2018-04-09","177","177","177","177","300","177"
"2018-04-10","177","177","177","177","4200","177"
"2018-04-11","177","177","176","176","5200","176"
"2018-04-16","176","176","176","176","700","176"
"2018-04-17","178","178","174","177","8000","177"
"2018-04-18","174","176","172","176","11700","176"
"2018-04-19","176","176","176","176","700","176"
"2018-04-20","176","176","176","176","4600","176"
"2018-04-23","176","176","176","176","100","176"
"2018-04-24","176","176","176","176","4700","176"
"2018-04-25","176","176","176","176","700","176"
"2018-04-26","175","175","175","175","900","175"
"2018-04-27","177","177","177","177","300","177"
"2018-05-01","177","177","173","173","4200","173"
"2018-05-02","175","175","172","174","8100","174"
"2018-05-07","174","174","174","174","1600","174"
"2018-05-10","173","174","173","174","1700","174"
"2018-05-11","174","175","174","175","800","175"
"2018-05-14","175","175","174","174","500","174"
"2018-05-15","174","174","173","173","4700","173"
"2018-05-16","173","173","173","173","1000","173"
"2018-05-17","173","173","173","173","2000","173"
"2018-05-18","173","173","172","172","1100","172"
"2018-05-21","173","173","173","173","500","173"
"2018-05-22","174","174","174","174","200","174"
"2018-05-23","172","173","172","173","700","173"
"2018-05-25","172","172","172","172","700","172"
"2018-05-28","173","174","172","172","4100","172"
"2018-05-29","172","172","172","172","100","172"
"2018-05-30","172","172","172","172","1500","172"
"2018-06-01","172","172","172","172","700","172"
"2018-06-04","173","173","173","173","700","173"
"2018-06-05","172","173","172","173","800","173"
"2018-06-06","173","173","172","172","600","172"
"2018-06-07","172","172","172","172","500","172"
"2018-06-08","173","173","172","172","2100","172"
"2018-06-11","172","172","172","172","3300","172"
"2018-06-12","172","172","172","172","100","172"
"2018-06-14","173","173","172","172","2000","172"
"2018-06-15","173","173","172","172","800","172"
"2018-06-18","170","175","170","170","9200","170"
"2018-06-19","170","171","170","171","1500","171"
"2018-06-20","172","172","172","172","300","172"
"2018-06-22","170","170","167","167","17600","167"
"2018-06-25","169","169","169","169","1400","169"
"2018-06-26","167","167","165","165","7900","165"
"2018-06-27","165","167","165","167","3700","167"
