"2018-08-29","30100","30150","29910","29920","104","29920"
"2018-08-30","30150","30150","29630","29630","146","29630"
"2018-08-31","29160","29540","29160","29330","159","29330"
"2018-09-03","29830","29830","29200","29200","178","29200"
"2018-09-04","29200","29200","29010","29200","596","29200"
"2018-09-05","29110","29410","28760","29080","364","29080"
"2018-09-06","28930","29090","28890","29000","100","29000"
"2018-09-07","28910","29040","28620","28890","248","28890"
"2018-09-10","28890","29000","28800","28830","87","28830"
"2018-09-11","28980","28980","28730","28900","66","28900"
"2018-09-12","29000","29000","28630","28800","159","28800"
"2018-09-13","29050","29050","28710","28710","75","28710"
"2018-09-14","29050","29130","29050","29130","122","29130"
"2018-09-18","29000","29000","28800","28900","209","28900"
"2018-09-19","29200","29550","29100","29550","562","29550"
"2018-09-20","29570","29830","29500","29600","326","29600"
"2018-09-21","29890","30350","29630","30300","787","30300"
"2018-09-25","30200","30400","30100","30200","567","30200"
"2018-09-26","30400","30550","30100","30550","746","30550"
"2018-09-27","30400","30850","30400","30600","368","30600"
"2018-09-28","30600","31800","30600","31750","532","31750"
"2018-10-01","31600","31650","31300","31350","343","31350"
"2018-10-02","31750","31750","30950","31200","372","31200"
"2018-10-03","30900","31050","30700","30750","108","30750"
"2018-10-04","30550","30800","30500","30550","135","30550"
"2018-10-05","30300","30350","29900","29980","257","29980"
"2018-10-09","29500","29850","29340","29380","299","29380"
"2018-10-10","29640","29870","29390","29600","66","29600"
"2018-10-11","29000","29400","28650","28660","904","28660"
"2018-10-12","28600","29360","28600","29340","473","29340"
"2018-10-15","29490","29490","28800","29060","449","29060"
"2018-10-16","29160","29160","28600","28930","330","28930"
"2018-10-17","29010","29200","28600","28930","1079","28930"
"2018-10-18","29210","29210","28400","28820","620","28820"
"2018-10-19","28400","28890","28000","28550","1376","28550"
"2018-10-22","28770","30000","28600","29940","829","29940"
"2018-10-23","29870","29890","28750","28750","684","28750"
"2018-10-24","29130","29310","28600","28840","2279","28840"
"2018-10-25","28160","28250","28030","28080","585","28080"
"2018-10-26","28130","28420","28130","28150","410","28150"
"2018-10-29","28550","28550","27850","27850","644","27850"
"2018-10-30","27840","28330","27770","28330","913","28330"
"2018-10-31","28470","28480","28000","28400","754","28400"
"2018-11-01","28410","28600","28300","28300","2019","28300"
"2018-11-02","28340","28950","28340","28940","2120","28940"
"2018-11-05","28440","28880","28440","28550","355","28550"
"2018-11-06","28800","28800","28550","28550","279","28550"
"2018-11-07","28780","29010","28480","28660","836","28660"
"2018-11-08","28830","28900","28790","28800","457","28800"
"2018-11-09","28700","28700","28380","28450","235","28450"
"2018-11-12","28420","28420","28150","28290","638","28290"
"2018-11-13","28150","28500","28100","28350","426","28350"
"2018-11-14","28260","28370","28130","28130","448","28130"
"2018-11-15","28170","28260","28100","28250","295","28250"
"2018-11-16","28260","28300","28000","28150","547","28150"
"2018-11-19","28120","28330","27980","28250","260","28250"
"2018-11-20","28200","28200","28000","28000","245","28000"
"2018-11-21","27980","28180","27970","28180","159","28180"
"2018-11-22","28200","28200","27990","28100","497","28100"
"2018-11-26","27940","28090","27860","27860","644","27860"
"2018-11-27","28000","28070","27890","27940","142","27940"
"2018-11-28","28020","28150","28000","28080","438","28080"
"2018-11-29","28150","28320","28010","28050","731","28050"
"2018-11-30","28080","28290","28000","28290","218","28290"
"2018-12-03","28500","29000","28500","29000","1113","29000"
"2018-12-04","28880","29000","28520","28550","443","28550"
"2018-12-05","28290","28550","28200","28320","195","28320"
"2018-12-06","28340","28340","27910","28000","256","28000"
"2018-12-07","27900","28050","27900","28050","125","28050"
