"1399","上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ","ETF・ETN","-","-","-","0"
"1400","ルーデン・ホールディングス","JASDAQ(グロース・内国株）","2050","3","-","0"
"1401","エムビーエス","マザーズ（内国株）","2050","3","-","0"
"1407","ウエストホールディングス","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1408","サムシングホールディングス","JASDAQ(グロース・内国株）","2050","3","-","0"
"1413","ヒノキヤグループ","市場第一部（内国株）","2050","3","7","0"
"1414","ショーボンドホールディングス","市場第一部（内国株）","2050","3","6","0"
"1417","ミライト・ホールディングス","市場第一部（内国株）","2050","3","6","0"
"1418","インターライフホールディングス","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1419","タマホーム","市場第一部（内国株）","2050","3","7","0"
"1420","サンヨーホームズ","市場第一部（内国株）","2050","3","7","0"
"1429","日本アクア","市場第一部（内国株）","2050","3","7","0"
"1430","ファーストコーポレーション","市場第一部（内国株）","2050","3","7","0"
"1432","動力","PRO Market","2050","3","-","0"
"1433","ベステラ","市場第一部（内国株）","2050","3","7","0"
"1434","ＪＥＳＣＯホールディングス","市場第二部（内国株）","2050","3","-","0"
"1435","ＴＡＴＥＲＵ","市場第一部（内国株）","2050","3","7","0"
"1436","フィット","マザーズ（内国株）","2050","3","-","0"
"1437","ピースリビング","PRO Market","2050","3","-","0"
"1439","安江工務店","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1440","やまぜんホームズ","PRO Market","2050","3","-","0"
"1443","技研ホールディングス","市場第二部（内国株）","2050","3","-","0"
"1444","ニッソウ","PRO Market","2050","3","-","0"
"1445","ひかりホールディングス","PRO Market","2050","3","-","0"
"1446","キャンディル","マザーズ（内国株）","2050","3","-","0"
"1456","ダイワ上場投信－日経平均インバース・インデックス","ETF・ETN","-","-","-","0"
"1457","ダイワ上場投信－ＴＯＰＩＸインバース（－１倍）指数","ETF・ETN","-","-","-","0"
"1458","楽天ＥＴＦ‐日経レバレッジ指数連動型","ETF・ETN","-","-","-","0"
"1459","楽天ＥＴＦ‐日経ダブルインバース指数連動型","ETF・ETN","-","-","-","0"
"1460","ＭＡＸＩＳ　ＪＡＰＡＮ　クオリティ１５０上場投信","ETF・ETN","-","-","-","0"
"1464","ダイワ上場投信－ＪＰＸ日経４００レバレッジ・インデックス","ETF・ETN","-","-","-","0"
"1465","ダイワ上場投信－ＪＰＸ日経４００インバース・インデックス","ETF・ETN","-","-","-","0"
"1466","ダイワ上場投信－ＪＰＸ日経４００ダブルインバース・インデックス","ETF・ETN","-","-","-","0"
"1467","ＪＰＸ日経４００ブル２倍上場投信（レバレッジ）","ETF・ETN","-","-","-","0"
"1468","ＪＰＸ日経４００ベア上場投信（インバース）","ETF・ETN","-","-","-","0"
"1469","ＪＰＸ日経４００ベア２倍上場投信（ダブルインバース）","ETF・ETN","-","-","-","0"
"1470","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００レバレッジ・インデックス連動型上場投信","ETF・ETN","-","-","-","0"
"1471","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００インバース・インデックス連動型上場投信","ETF・ETN","-","-","-","0"
"1472","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００ダブルインバース・インデックス連動型上場投信","ETF・ETN","-","-","-","0"
"1473","Ｏｎｅ　ＥＴＦ　トピックス","ETF・ETN","-","-","-","0"
"1474","Ｏｎｅ　ＥＴＦ　ＪＰＸ日経４００","ETF・ETN","-","-","-","0"
"1475","ｉシェアーズ　ＴＯＰＩＸ　ＥＴＦ","ETF・ETN","-","-","-","0"
"1476","ｉシェアーズ　Ｊリート　ＥＴＦ","ETF・ETN","-","-","-","0"
"1477","ｉシェアーズ　ＭＳＣＩ　日本株最小分散　ＥＴＦ","ETF・ETN","-","-","-","0"
"1478","ｉシェアーズ　ＭＳＣＩ　ジャパン高配当利回り　ＥＴＦ","ETF・ETN","-","-","-","0"
"1479","ダイワ上場投信－ＭＳＣＩ日本株人材設備投資指数","ETF・ETN","-","-","-","0"
"1480","ＮＥＸＴ　ＦＵＮＤＳ　野村企業価値分配指数連動型上場投信","ETF・ETN","-","-","-","0"
"1481","上場インデックスファンド日本経済貢献株","ETF・ETN","-","-","-","0"
"1482","ｉシェアーズ　米国債７－１０年　ＥＴＦ（為替ヘッジあり）","ETF・ETN","-","-","-","0"
"1483","ｉシェアーズ　ＪＰＸ／Ｓ＆Ｐ設備・人材投資　ＥＴＦ","ETF・ETN","-","-","-","0"
"1484","Ｏｎｅ　ＥＴＦ　ＪＰＸ／Ｓ＆Ｐ　設備・人材投資指数","ETF・ETN","-","-","-","0"
"1485","ＭＡＸＩＳ　ＪＡＰＡＮ　設備・人材積極投資企業２００上場投信","ETF・ETN","-","-","-","0"
"1486","上場インデックスファンド米国債券（為替ヘッジなし）","ETF・ETN","-","-","-","0"
"1487","上場インデックスファンド米国債券（為替ヘッジあり）","ETF・ETN","-","-","-","0"
"1488","ダイワ上場投信－東証ＲＥＩＴ指数","ETF・ETN","-","-","-","0"
"1489","ＮＥＸＴ　ＦＵＮＤＳ　日経平均高配当株５０指数連動型上場投信","ETF・ETN","-","-","-","0"
"1490","上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ（βヘッジ）","ETF・ETN","-","-","-","0"
"1491","中外鉱業","市場第二部（内国株）","3500","7","-","0"
"1492","ＭＡＸＩＳ　ＪＰＸ　日経中小型株指数上場投信","ETF・ETN","-","-","-","0"
"1493","Ｏｎｅ　ＥＴＦ　ＪＰＸ日経中小型","ETF・ETN","-","-","-","0"
"1494","Ｏｎｅ　ＥＴＦ　高配当日本株","ETF・ETN","-","-","-","0"
"1495","上場インデックスファンドアジアリート","ETF・ETN","-","-","-","0"
"1496","ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）","ETF・ETN","-","-","-","0"
"1497","ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ（為替ヘッジあり）","ETF・ETN","-","-","-","0"
"1498","Ｏｎｅ　ＥＴＦ　ＥＳＧ","ETF・ETN","-","-","-","0"
"1499","ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信","ETF・ETN","-","-","-","0"
"1514","住石ホールディングス","市場第一部（内国株）","1050","2","7","0"
"1515","日鉄鉱業","市場第一部（内国株）","1050","2","7","0"
"1518","三井松島産業","市場第一部（内国株）","1050","2","7","0"
"1540","純金上場信託（現物国内保管型）","ETF・ETN","-","-","-","0"
"1541","純プラチナ上場信託（現物国内保管型）","ETF・ETN","-","-","-","0"
"1542","純銀上場信託（現物国内保管型）","ETF・ETN","-","-","-","0"
"1543","純パラジウム上場信託（現物国内保管型）","ETF・ETN","-","-","-","0"
"1545","ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ－１００連動型上場投信","ETF・ETN","-","-","-","0"
"1546","ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価連動型上場投信","ETF・ETN","-","-","-","0"
"1547","上場インデックスファンド米国株式（Ｓ＆Ｐ５００）","ETF・ETN","-","-","-","0"
"1549","上場インデックスファンドＮｉｆｔｙ５０先物（インド株式）","ETF・ETN","-","-","-","0"
"1550","ＭＡＸＩＳ　海外株式（ＭＳＣＩコクサイ）上場投信","ETF・ETN","-","-","-","0"
"1551","ＪＡＳＤＡＱ－ＴＯＰ２０上場投信","ETF・ETN","-","-","-","0"
"1552","国際のＥＴＦ　ＶＩＸ短期先物指数","ETF・ETN","-","-","-","0"
"1554","上場インデックスファンド世界株式（ＭＳＣＩ　ＡＣＷＩ）除く日本","ETF・ETN","-","-","-","0"
"1555","上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００　Ａ‐ＲＥＩＴ）","ETF・ETN","-","-","-","0"
"1557","ＳＰＤＲ　Ｓ＆Ｐ５００　ＥＴＦ","ETF・ETN","-","-","-","0"
"1559","ＮＥＸＴ　ＦＵＮＤＳ　タイ株式ＳＥＴ５０指数連動型上場投信","ETF・ETN","-","-","-","0"
"1560","ＮＥＸＴ　ＦＵＮＤＳ　ＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信","ETF・ETN","-","-","-","0"
"1561","国際のＥＴＦ　ＶＩＸ中期先物指数","ETF・ETN","-","-","-","0"
"1563","マザーズ・コア上場投信","ETF・ETN","-","-","-","0"
"1566","上場インデックスファンド新興国債券","ETF・ETN","-","-","-","0"
"1567","ＭＡＸＩＳトピックスリスクコントロール（５％）上場投信","ETF・ETN","-","-","-","0"
"1568","ＴＯＰＩＸブル２倍上場投信","ETF・ETN","-","-","-","0"
"1569","ＴＯＰＩＸベア上場投信","ETF・ETN","-","-","-","0"
"1570","ＮＥＸＴ　ＦＵＮＤＳ　日経平均レバレッジ・インデックス連動型上場投信","ETF・ETN","-","-","-","0"
"1571","ＮＥＸＴ　ＦＵＮＤＳ　日経平均インバース・インデックス連動型上場投信","ETF・ETN","-","-","-","0"
"1572","中国Ｈ株ブル２倍上場投信","ETF・ETN","-","-","-","0"
"1573","中国Ｈ株ベア上場投信","ETF・ETN","-","-","-","0"
"1574","ＭＡＸＩＳトピックスリスクコントロール（１０％）上場投信","ETF・ETN","-","-","-","0"
"1575","ＣｈｉｎａＡＭＣ　ＣＳＩ　３００　Ｉｎｄｅｘ　ＥＴＦ－ＪＤＲ","ETF・ETN","-","-","-","0"
"1576","南方　ＦＴＳＥ　中国Ａ株５０　ＥＴＦ","ETF・ETN","-","-","-","0"
"1577","ＮＥＸＴ　ＦＵＮＤＳ　野村日本株高配当７０連動型上場投信","ETF・ETN","-","-","-","0"
"1578","上場インデックスファンド日経２２５（ミニ）","ETF・ETN","-","-","-","0"
"1579","日経平均ブル２倍上場投信","ETF・ETN","-","-","-","0"
"1580","日経平均ベア上場投信","ETF・ETN","-","-","-","0"
"1584","サムスンＫＯＤＥＸサムスングループ株証券上場指数投資信託［株式］","ETF・ETN","-","-","-","0"
"1585","ダイワ上場投信・ＴＯＰＩＸ　Ｅｘ－Ｆｉｎａｎｃｉａｌｓ","ETF・ETN","-","-","-","0"
"1586","上場インデックスファンドＴＯＰＩＸ　Ｅｘ－Ｆｉｎａｎｃｉａｌｓ","ETF・ETN","-","-","-","0"
"1591","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経インデックス４００連動型上場投信","ETF・ETN","-","-","-","0"
"1592","上場インデックスファンドＪＰＸ日経インデックス４００","ETF・ETN","-","-","-","0"
"1593","ＭＡＸＩＳ　ＪＰＸ日経インデックス４００上場投信","ETF・ETN","-","-","-","0"
"1595","ＮＺＡＭ　上場投信　東証ＲＥＩＴ指数","ETF・ETN","-","-","-","0"
"1596","ＮＺＡＭ　上場投信　ＴＯＰＩＸ　Ｅｘ－Ｆｉｎａｎｃｉａｌｓ","ETF・ETN","-","-","-","0"
"1597","ＭＡＸＩＳ　Ｊリート上場投信","ETF・ETN","-","-","-","0"
"1598","ＮＥＸＴ　ＦＵＮＤＳ　Ｒ／Ｎファンダメンタル・インデックス上場投信","ETF・ETN","-","-","-","0"
"1599","ダイワ上場投信－ＪＰＸ日経４００","ETF・ETN","-","-","-","0"
"1605","国際石油開発帝石","市場第一部（内国株）","1050","2","2","0"
"1610","ダイワ上場投信－東証電気機器株価指数","ETF・ETN","-","-","-","0"
"1612","ダイワ上場投信－東証銀行業株価指数","ETF・ETN","-","-","-","0"
"1613","東証電気機器株価指数連動型上場投資信託","ETF・ETN","-","-","-","0"
"1615","東証銀行業株価指数連動型上場投資信託","ETF・ETN","-","-","-","0"
"1617","ＮＥＸＴ　ＦＵＮＤＳ　食品（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1618","ＮＥＸＴ　ＦＵＮＤＳ　エネルギー資源（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1619","ＮＥＸＴ　ＦＵＮＤＳ　建設・資材（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1620","ＮＥＸＴ　ＦＵＮＤＳ　素材・化学（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1621","ＮＥＸＴ　ＦＵＮＤＳ　医薬品（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1622","ＮＥＸＴ　ＦＵＮＤＳ　自動車・輸送機（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1623","ＮＥＸＴ　ＦＵＮＤＳ　鉄鋼・非鉄（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1624","ＮＥＸＴ　ＦＵＮＤＳ　機械（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1625","ＮＥＸＴ　ＦＵＮＤＳ　電機・精密（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1626","ＮＥＸＴ　ＦＵＮＤＳ　情報通信・サービスその他（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1627","ＮＥＸＴ　ＦＵＮＤＳ　電力・ガス（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1628","ＮＥＸＴ　ＦＵＮＤＳ　運輸・物流（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1629","ＮＥＸＴ　ＦＵＮＤＳ　商社・卸売（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1630","ＮＥＸＴ　ＦＵＮＤＳ　小売（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1631","ＮＥＸＴ　ＦＵＮＤＳ　銀行（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1632","ＮＥＸＴ　ＦＵＮＤＳ　金融（除く銀行）（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1633","ＮＥＸＴ　ＦＵＮＤＳ　不動産（ＴＯＰＩＸ－１７）上場投信","ETF・ETN","-","-","-","0"
"1634","ダイワ上場投信・ＴＯＰＩＸ－１７　食品","ETF・ETN","-","-","-","0"
"1635","ダイワ上場投信・ＴＯＰＩＸ－１７　エネルギー資源","ETF・ETN","-","-","-","0"
"1636","ダイワ上場投信・ＴＯＰＩＸ－１７　建設・資材","ETF・ETN","-","-","-","0"
"1637","ダイワ上場投信・ＴＯＰＩＸ－１７　素材・化学","ETF・ETN","-","-","-","0"
"1638","ダイワ上場投信・ＴＯＰＩＸ－１７　医薬品","ETF・ETN","-","-","-","0"
"1639","ダイワ上場投信・ＴＯＰＩＸ－１７　自動車・輸送機","ETF・ETN","-","-","-","0"
"1640","ダイワ上場投信・ＴＯＰＩＸ－１７　鉄鋼・非鉄","ETF・ETN","-","-","-","0"
"1641","ダイワ上場投信・ＴＯＰＩＸ－１７　機械","ETF・ETN","-","-","-","0"
"1642","ダイワ上場投信・ＴＯＰＩＸ－１７　電機・精密","ETF・ETN","-","-","-","0"
"1643","ダイワ上場投信・ＴＯＰＩＸ－１７　情報通信・サービスその他","ETF・ETN","-","-","-","0"
"1644","ダイワ上場投信・ＴＯＰＩＸ－１７　電力・ガス","ETF・ETN","-","-","-","0"
"1645","ダイワ上場投信・ＴＯＰＩＸ－１７　運輸・物流","ETF・ETN","-","-","-","0"
"1646","ダイワ上場投信・ＴＯＰＩＸ－１７　商社・卸売","ETF・ETN","-","-","-","0"
"1647","ダイワ上場投信・ＴＯＰＩＸ－１７　小売","ETF・ETN","-","-","-","0"
"1648","ダイワ上場投信・ＴＯＰＩＸ－１７　銀行","ETF・ETN","-","-","-","0"
"1649","ダイワ上場投信・ＴＯＰＩＸ－１７　金融（除く銀行）","ETF・ETN","-","-","-","0"
"1650","ダイワ上場投信・ＴＯＰＩＸ－１７　不動産","ETF・ETN","-","-","-","0"
"1651","ダイワ上場投信－ＴＯＰＩＸ高配当４０指数","ETF・ETN","-","-","-","0"
"1652","ダイワ上場投信－ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）","ETF・ETN","-","-","-","0"
"1653","ダイワ上場投信－ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数","ETF・ETN","-","-","-","0"
"1654","ダイワ上場投信－ＦＴＳＥ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘ","ETF・ETN","-","-","-","0"
"1655","ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ","ETF・ETN","-","-","-","0"
"1656","ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ","ETF・ETN","-","-","-","0"
"1657","ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）　ＥＴＦ","ETF・ETN","-","-","-","0"
"1658","ｉシェアーズ・コア　ＭＳＣＩ　新興国株　ＥＴＦ","ETF・ETN","-","-","-","0"
"1659","ｉシェアーズ　米国リート　ＥＴＦ","ETF・ETN","-","-","-","0"
"1660","ＭＡＸＩＳ高利回りＪリート上場投信","ETF・ETN","-","-","-","0"
"1662","石油資源開発","市場第一部（内国株）","1050","2","6","0"
"1663","Ｋ＆Ｏエナジーグループ","市場第一部（内国株）","1050","2","7","0"
"1670","ＭＡＸＩＳ　Ｓ＆Ｐ三菱系企業群上場投信","ETF・ETN","-","-","-","0"
"1671","ＷＴＩ原油価格連動型上場投信","ETF・ETN","-","-","-","0"
"1672","ＥＴＦＳ　金上場投資信託","ETF・ETN","-","-","-","0"
"1673","ＥＴＦＳ　銀上場投資信託","ETF・ETN","-","-","-","0"
"1674","ＥＴＦＳ　白金上場投資信託","ETF・ETN","-","-","-","0"
"1675","ＥＴＦＳ　パラジウム上場投資信託","ETF・ETN","-","-","-","0"
"1676","ＥＴＦＳ　貴金属バスケット上場投資信託","ETF・ETN","-","-","-","0"
"1677","上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型","ETF・ETN","-","-","-","0"
"1678","ＮＥＸＴ　ＦＵＮＤＳ　インド株式指数・Ｎｉｆｔｙ　５０連動型上場投信","ETF・ETN","-","-","-","0"
"1679","Ｓｉｍｐｌｅ－Ｘ　ＮＹダウ・ジョーンズ・インデックス上場投信","ETF・ETN","-","-","-","0"
"1680","上場インデックスファンド海外先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）","ETF・ETN","-","-","-","0"
"1681","上場インデックスファンド海外新興国株式（ＭＳＣＩエマージング）","ETF・ETN","-","-","-","0"
"1682","ＮＥＸＴ　ＦＵＮＤＳ　日経・東商取白金指数連動型上場投信","ETF・ETN","-","-","-","0"
"1683","Ｏｎｅ　ＥＴＦ　国内金先物","ETF・ETN","-","-","-","0"
"1684","ＥＴＦＳ　総合上場投資信託","ETF・ETN","-","-","-","0"
"1685","ＥＴＦＳ　エネルギー上場投資信託","ETF・ETN","-","-","-","0"
"1686","ＥＴＦＳ　産業用金属上場投資信託","ETF・ETN","-","-","-","0"
"1687","ＥＴＦＳ　農産物上場投資信託","ETF・ETN","-","-","-","0"
"1688","ＥＴＦＳ　穀物上場投資信託","ETF・ETN","-","-","-","0"
"1689","ＥＴＦＳ　天然ガス上場投資信託","ETF・ETN","-","-","-","0"
"1690","ＥＴＦＳ　ＷＴＩ　原油上場投資信託","ETF・ETN","-","-","-","0"
"1691","ＥＴＦＳ　ガソリン上場投資信託","ETF・ETN","-","-","-","0"
"1692","ＥＴＦＳ　アルミニウム上場投資信託","ETF・ETN","-","-","-","0"
"1693","ＥＴＦＳ　銅上場投資信託","ETF・ETN","-","-","-","0"
"1694","ＥＴＦＳ　ニッケル上場投資信託","ETF・ETN","-","-","-","0"
"1695","ＥＴＦＳ　小麦上場投資信託","ETF・ETN","-","-","-","0"
"1696","ＥＴＦＳ　とうもろこし上場投資信託","ETF・ETN","-","-","-","0"
"1697","ＥＴＦＳ　大豆上場投資信託","ETF・ETN","-","-","-","0"
"1698","上場インデックスファンド日本高配当（東証配当フォーカス１００）","ETF・ETN","-","-","-","0"
"1699","ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信","ETF・ETN","-","-","-","0"
"1711","省電舎ホールディングス","市場第二部（内国株）","2050","3","-","0"
"1712","ダイセキ環境ソリューション","市場第一部（内国株）","2050","3","7","0"
"1716","第一カッター興業","市場第一部（内国株）","2050","3","7","0"
"1717","明豊ファシリティワークス","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1718","美樹工業","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1719","安藤・間","市場第一部（内国株）","2050","3","6","0"
"1720","東急建設","市場第一部（内国株）","2050","3","6","0"
"1721","コムシスホールディングス","市場第一部（内国株）","2050","3","4","0"
"1722","ミサワホーム","市場第一部（内国株）","2050","3","6","0"
"1723","日本電技","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1724","シンクレイヤ","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1726","ビーアールホールディングス","市場第一部（内国株）","2050","3","7","0"
"1728","ミサワホーム中国","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1730","麻生フオームクリート","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1736","オーテック","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1737","三井金属エンジニアリング","市場第二部（内国株）","2050","3","-","0"
"1739","シード平和","JASDAQ(グロース・内国株）","2050","3","-","0"
"1743","コーアツ工業","市場第二部（内国株）","2050","3","-","0"
"1757","クレアホールディングス","市場第二部（内国株）","2050","3","-","0"
"1758","太洋基礎工業","JASDAQ(スタンダード・内国株）","2050","3","-","0"
"1762","高松コンストラクショングループ","市場第一部（内国株）","2050","3","7","0"
"1764","工藤建設","市場第二部（内国株）","2050","3","-","0"
"1766","東建コーポレーション","市場第一部（内国株）","2050","3","6","0"
"1768","ソネック","市場第一部（内国株）","2050","3","7","0"
